path,sentence
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_000762.wav,hãy đứng tại chỗ đừng cử động
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_000988.wav,vĩ bảo những người có tuổi tác ban đầu thường dằn vặt về quá khứ nghĩ về những ngày giữ địa vị ngoài xã hội
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_012616.wav,tôi có thể điền vào hồ sơ báo cáo này như thế nào
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_004949.wav,Thời của diễn viên trôi qua nhanh lắm nếu không tận dụng sẽ thấy hối tiếc
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_000326.wav,miễn thuế đối với nhà đầu tư trong nước kém ưu đãi hơn so với đầu tư nước ngoài
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_008590.wav,Đồng ý ở Cát Đằng tối thứ 5 cũng ok luôn
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_010247.wav,N tôi không ăn được thức ăn nhiều mỡ
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_011737.wav,sẽ mất vài ngày
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_013032.wav,không nhiều
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_001787.wav,dưới hàng ghế người vợ gục khóc
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_004384.wav,tôi sẽ không trả tiền nó
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_009478.wav,anh đần
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_004545.wav,Suốt cả đêm qua cả nhà không sao chợp mắt
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_012648.wav,dưới thời tiết nóng như đổ lửa kèm theo áp lực của một cuộc so tài với tính chất quan
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_001201.wav,Học tập truyền thống ta có thể bố trí chỗ tiếp khách ngủ làm việc
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_001578.wav,Lúc ông đi mẹ tôi buôn bán giàu lắm dồn hết tiền cho ông
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_013427.wav,một trứng luộc cứng
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_002965.wav,Ngay lập tức chúng tôi đã tiến hành sơ cấp cứu
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_000892.wav,Mấy ngày hôm nay tôi sống trong sợ hãi chẳng dám đi đâu
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_001114.wav,Lúc nước rút ra họ bị kéo ngược trở lại
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_007409.wav,lớn lên chút tôi thấy người ta chỉ cầu nguyện khi có việc cần
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_012546.wav,anh ấy không thể nhận tin nhắn
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_007315.wav,cô ấy mất nhiều thời gian để chuẩn bị
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_002650.wav,dù chỉ có tính thẩm mỹ song giải pháp sửa chữa hoặc đổi mã hàng lạ lẫm vẫn tạo được sự hứng khởi ở những trẻ nhỏ
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_002588.wav,bệnh của anh không cho phép anh đi du lịch
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_000208.wav,N Hai thanh niên sún răng hát nhép
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_011011.wav,tôi thấy sao bắc đẩu một lần
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_003184.wav,chỗ cho thuê tàu kéo ván nước đã mở cửa chưa
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_011674.wav,thậm chí làn da còn có thể bị rộp bong tróc kéo dài vài ngày
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_004805.wav,anh có tính đi bơi không
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_004220.wav,xin lỗi bạn có tạp chí không
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_005694.wav,xin lỗi cho tôi hai cốc sô cô la nóng được không
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_010780.wav,Nửa đêm anh Thuận bị người khác tưới xăng châm lửa đốt cháy toàn thân
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_012781.wav,tôi cần phải làm gì để có hộ chiếu mới
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_009373.wav,nghe có vẻ buồn cười
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_013593.wav,đừng cố gò ép để gầy hơn
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_007380.wav,cảnh bạo lực nào cũng là khó chấp nhận với trẻ và gây chấn thương tâm lý cho chúng
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_001756.wav,tôi có thể có một cái như cái kia không
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_009338.wav,Trộn hỗn hợp nước cốt gà và cá hồi cho vào máy xay nhuyễn
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_010540.wav,tôi sẽ tìm thuốc đợi một chút
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_005374.wav,câu trả lời là tập thể thao trước đó
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_001425.wav,Vào những ngày tổ chức lễ hội chùa Hương tấp nập vào ra hàng trăm thuyền
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_006633.wav,Lam nói chuyện dịu dàng hơn dễ thương hơn trước
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_001615.wav,ti vi chuyển V hai
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_005831.wav,loay hoay mãi trong mớ hỗn độn của yêu ghét nhớ quên
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_003345.wav,Trách nhiệm hiển nhiên bắt đầu từ người thuyền trưởng
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_009904.wav,Biên Hòa Đồng Nai đã bốc cháy dữ dội
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_003329.wav,Tôi muốn mình đi làm về chơi với con cảm thấy vui vẻ
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_002017.wav,anh có bia rót từ vòi
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_006863.wav,Tất nhiên bạn trai cô bị đá đít không thương tiếc
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_010629.wav,Em định bỏ về nhưng nghĩ tới hợp đồng em phải cố
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_007479.wav,Mỗi chúng ta đón Tết là có tấm vé để trở về
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_005758.wav,vâng tôi đã xong rồi
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_000605.wav,cài đặt lại phần mềm tốn cả ngày
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_005331.wav,việc kể chuyện đùa nhạt nhẽo mang lại nhiều hậu quả chẳng hạn như việc bị bẽ mặt bị ngắt lời bị giận dữ hoặc thậm chí là lãnh ngay một cú đấm giữa mặt nhà nghiên cứu từ đại học mỹ nói
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_007274.wav,Ngay trong đêm hôm đó Nguyễn Tuân tới cơ quan công an đầu thú
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_000867.wav,là người hay tò mò ưa khám phá sáng tạo tâm hồn cởi mở họ thích lắng nghe và cho mọi người lời khuyên
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_005696.wav,Nếu muốn đổi chác này nọ xin lỗi tôi không phải kiểu người như vậy
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_002507.wav,Bóng đá mở ra tương lai và tương lai phụ thuộc vào bóng đá
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_008286.wav,Bill Gates sợ bơm nhiều tiền thì giáo viên sẽ hỏng
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_002846.wav,Bầy sư tử sông Rhone đã vùng dậy mãnh liệt khi lòng tự trọng bị chà đạp
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_007535.wav,tên của người mà tôi muốn gọi điện là kenjiaoki
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_010730.wav,Nhưng chỉ một mình nhà trường chỉ có giáo viên thực hiện thì chưa đủ
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_011222.wav,bật đèn ban công tầng hai
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_004832.wav,anh đã được đề bạt lên ban giám đốc cao cấp
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_004237.wav,Tuy nhiên không phải ai cũng như vậy
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_005346.wav,sự đau đớn khiến quí vị cảm thấy như thế nào
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_009767.wav,Của các tổ chức đoàn thể công an
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_001196.wav,Hồi còn nhỏ chuyện gì nó cũng líu lo kể với mẹ
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_006960.wav,Sơn yêu một cách mù quáng yêu không thể dứt ra nổi
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_012799.wav,hay thua sau giờ nghỉ
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_001335.wav,New Morning là một trong những phòng hòa nhạc luôn dành cho jazz nhưng cũng có các thể loại nhạc khác
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_003875.wav,để đầu tư anh ta mua các tác phẩm nghệ thuật vì chúng hầu hết là những tác phẩm độc đáo và giá trị của chúng không suy giảm
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_000180.wav,bệnh này có thường xảy ra không
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_003889.wav,Nếu có một ngày nào đó anh xa em ngày đó em vẫn phải sống tốt chứ
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_007438.wav,cửa mở lúc mấy giờ
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_003650.wav,Đó là nguồn thu nhập duy nhất đủ để sống không cần nhờ vả đến các con
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_005960.wav,người dân ngán ngẩm với dịch vụ bệnh viện
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_014112.wav,mồ hôi là một trong những phương tiện để cơ thể thải cặn bã ra ngoài
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_001802.wav,một tuần kể từ bây giờ thưa bà
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_004651.wav,Quyết định này là kịp thời không hề muộn màng
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_000528.wav,Ở đây các em vẫn còn nhiều thiếu thốn thiệt thòi
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_000962.wav,Một là phải chắc rằng những gì bạn đã nói bạn sẽ làm
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_006040.wav,vấn đề nảy sinh từ cái câu hỏi dinh cu ấy
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_008223.wav,tổ chức họp mặt thường xuyên
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_010851.wav,Quan hệ chính trị ngày càng gắn bó tin cậy
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_013897.wav,cổng nào cho hãng hàng không Delta đi Tokyo
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_002803.wav,diễn viên ngô tôn hồ ca thái trác nghiên
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_003588.wav,Hậu quả là tiền thu có vẻ dễ dàng song thực ra chẳng được bao nhiêu
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_002924.wav,xin lỗi số nội bộ là hai bảy bảy
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_011264.wav,Còn các bạn các bạn nghĩ sao về cô gái này
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_012858.wav,chúng ta hãy đi cùng nhau vào ngày mai
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_007863.wav,Nếu là cắt ghép sim hay magic sim thì nói làm gì nhỉ
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_001247.wav,cô ấy có thể mặc thử áo choàng này không
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_006088.wav,Vì vậy trong thời gian tới chúng tôi sẽ sống ở Mỹ nhiều hơn trước
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_004055.wav,tôi có thể cho anh đi nhờ về
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_005933.wav,không nó sẽ xong vào ngày mai sớm nhất
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_003241.wav,giảm nhiệt độ xuống hai bốn độ
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_000109.wav,bắt đầu đếm
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_005381.wav,Chung cư cũ rớt giá kẻ bán người mua đứng ngồi không yên
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_002030.wav,Vo sạch gạo gừng tươi rửa sạch giã dập
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_009340.wav,Nhìn thấy mẹ suy sụp đau khổ tôi như phát điên lên
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_000608.wav,chúng ta sẽ đến muộn hơn lịch trình chín giờ chín phút
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_003811.wav,nhạc kịch có được trình diễn vào tối nay không
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_011321.wav,hải mã có tinh thần tập thể rất cao khi một con gặp nguy hiểm những con còn lại sẽ hợp lực để giúp đỡ
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_008117.wav,Bọn Nazi đã biến Armand Gautier thành một kẻ bạc nhược run như cầy sấy
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_003536.wav,vợ muốn may bộ váy mốt mới hơn một triệu chồng cũng tặc lưỡi vì biết vợ ao ước
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_004396.wav,đó là giá tiêu chuẩn của chúng tôi
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_011332.wav,cà phê rượu rum và kem đánh
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_000846.wav,Phải rồi mày gọi thì nó không ra đâu
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_009778.wav,Bị ném vào lửa Hiệp cố vùng vẫy tìm cách thoát ra ngoài
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_003569.wav,xuống xe ở trạm dừng thứ ba và đổi sang xe số mười sáu
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_004538.wav,Trước khi đặt bức thư này lên bàn anh em đã chuẩn bị khá kỹ lưỡng
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_007435.wav,hãy cho tôi khám riêng con của bạn
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_003028.wav,Không có hai cái tên được báo chí đồn đoán là Owen Hargreaves và Bobby Zamora
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_004627.wav,Theo ghi nhận ban đầu khả năng đây là một con tàu cổ
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_011319.wav,nguyễn bá lân đang hãnh diện N ngẩng cao đầu ngâm ngợi phú nôm
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_005496.wav,đi bộ từ đây bao xa
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_009143.wav,Bất cứ khi nào bạn có cảm hứng hãy cho anh ấy biết điều đó nhé
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_004301.wav,nhiều bệnh có thể gây ra đau bụng buồn nôn và nôn
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_010653.wav,Vậy à vậy thì để thi xong đại học hãy nói
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_005874.wav,các triệu chứng này có luôn đi kèm nhau không
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_004840.wav,tôi muốn chụp hình hộ chiếu
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_007600.wav,hai đầu gối của anh đau chỗ nào
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_001791.wav,các nhà nghiên cứu phỏng đoán có lẽ ong nghệ hình thành tập tính ưa thích màu sắc
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_006657.wav,Đồng thời mạnh dạn chỉ ra những khó khăn tồn tại trong quá trình triển khai thực hiện
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_013741.wav,vậy anh giúp tôi chứ
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_013664.wav,có nhiều tiết mục mới và hấp dẫn
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_007197.wav,vâng được nhưng anh không được phép dùng đèn chớp
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_003070.wav,Nhưng như đã nói ở trên các con số này chỉ có tính tương đối
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_000626.wav,bộ phim gì sẽ được trình chiếu tại nhà hát cung điện
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_007466.wav,không không có tí pho mát nào cả
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_009232.wav,vâng chúng ta ở ngay trên nó ngay trên nó
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_008040.wav,Hàng China mà chất lượng thì cũng dùng được chứ Bác
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_006332.wav,đây có phải là công viên được bảo vệ không
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_000011.wav,đừng lo tôi vừa mới đến rồi
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_010841.wav,anh gợi ý một đồ uống trẻ được không
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_005870.wav,người chịu trách nhiệm trực tiếp các lô hàng trên là ông ngô hữu thêm em rể của bà hoa
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_008857.wav,cảnh kẹt xe ở khu atsuji thật tệ phải không
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_009220.wav,bạn có thể hướng dẫn tôi cách dụng điện thoại công cộng không
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_011459.wav,có lẽ người ta đã nghĩ đến đâu viết đến đó
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_008924.wav,Mọi ý tưởng cần được tôn trọng trải nghiệm trước khi đánh giá
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_005356.wav,Từ đó chị Tâm chính thức trở thành vợ anh Tộ
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_006714.wav,Ngay sau khi được phép triển khai dự án Nam Cường đã xúc tiến nhiều công việc
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_001342.wav,Thảo rủ thêm Ly Nhung đi giúp sức cho Khánh
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_010587.wav,điều hòa bật chế độ làm mát
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_010602.wav,có món ăn khuyến khích cho ngày hôm nay không
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_008517.wav,tôi nợ cô bao nhiêu tiền cho tất cả chỗ này
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_001346.wav,giá mà họ bọc nó lại tốt hơn
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_000374.wav,tại cuộc họp ông nguyễn quốc bảo khẳng định thời gian tới sẽ tập trung điều hành nhằm tháo gỡ khó khăn về vốn cũng như thủ tục hành chính phục vụ sản xuất nhập khẩu
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_001686.wav,Gia đình của Tạ Đình Phong Trương Bá Chi và hai con trai
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_000911.wav,do còn lượng nước trong cồn nhiều hơn nên động cơ ít bị nóng hơn
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_000795.wav,Cũng theo bà Liễu trong vụ án này có đồng phạm
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_003949.wav,Mặc dù đang vào vụ sản xuất bánh kẹo mứt
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_011602.wav,Tại đây hàng hóa nhiều nguồn cung dồi dào giá cả ổn định
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_005127.wav,Trong số này tỷ lệ mắc tăng dần theo lứa tuổi
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_002090.wav,Có doanh nghiệp than quy hoạch thay đổi nhanh làm doanh nghiệp không dám đầu tư
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_011664.wav,ai ở trong chăn mới biết chăn có rận
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_009557.wav,Tôi làm ăn ở Nga vợ làm việc ở Hà Nội
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_011417.wav,chúng ta sẽ chờ cho có bàn trống hoặc đi nơi khác
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_001246.wav,tôi e rằng chúng ta đi nhầm xe bus
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_001197.wav,tổ chức họp mặt thường xuyên
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_002992.wav,các kỹ sư đã thử nghiệm dạng vũ khí đặc biệt này trên không loại vũ khí có thể bắn từ một điểm gắn trên N mũi chiếc đĩa bay bảy trăm bốn mươi bảy chuyên dụng và nhằm mục tiêu giả định
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_001584.wav,Nên viết ngắn lại tập trung vào những vấn đề trọng tâm không đi lan man
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_000257.wav,cho nên mặc dù có chất lượng tốt nhưng giá thành của nó lại rất cao và khó ứng dụng rộng
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_002245.wav,Trước giờ diễn Hoàng Yến Ngọc Quyên Trang Nhung còn tranh thủ đeo túi chụp hình
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_008207.wav,thức ăn quá mặn
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_010385.wav,Bởi vì nó biết giờ đây không chỉ mỗi anh gặp nó nữa
